learnerID,School,Filipino_avg,English_avg,Math_avg,AralPan_avg,Science_avg,Age,Gender_F,Gender_M,Mother Tongue_Cebuano / Sinugbuanong Binisay,Mother Tongue_English,Mother Tongue_Hiligaynon,Mother Tongue_Ilocano,Mother Tongue_Kamayo,Mother Tongue_Kapampangan,Mother Tongue_Maranao,Mother Tongue_Pangasinan,Mother Tongue_Tagalog,Nutritional Status_Normal,Nutritional Status_Obese,Nutritional Status_Overweight,Nutritional Status_Severely Wasted,Nutritional Status_Wasted,MPS
BES25-183,Badipa Elementary School,78.8,78.2,78.6,79.0,79.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN25-001,Nancayasan Elementary School,92.4,92.2,89.4,92.0,93.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-050,Lananpin Elementary School,84.4,84.2,84.0,84.2,83.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-138,Lananpin Elementary School,80.8,80.2,79.6,81.2,80.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-010,Urdaneta I Central School,82.2,83.0,83.2,83.6,84.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-188,Urdaneta I Central School,80.8,82.2,80.0,81.4,80.66666666666667,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-067,Badipa Elementary School,83.6,82.2,82.6,83.4,81.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-036,Badipa Elementary School,81.8,80.6,81.0,81.4,81.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-043,Lananpin Elementary School,91.4,91.4,91.2,91.6,91.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-268,Urdaneta I Central School,79.8,79.2,78.4,79.0,80.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-280,Urdaneta I Central School,85.2,84.6,84.6,85.0,83.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-035,Don Alipio Fernandez Sr. Integrated School,89.8,89.2,88.4,88.2,90.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
NAN25-024,Nancayasan Elementary School,84.6,83.2,84.8,84.4,83.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-014,Urdaneta I Central School,83.2,82.4,82.2,82.2,83.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC24-030,Urdaneta City SPED Center,89.8,89.2,88.6,87.6,90.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.93
BES25-040,Badipa Elementary School,83.8,82.6,83.6,83.4,82.33333333333333,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-159,Badipa Elementary School,90.2,90.2,90.2,89.6,89.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-083,Badipa Elementary School,79.2,79.2,79.2,80.0,80.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-026,Badipa Elementary School,85.8,84.4,85.0,86.0,84.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-020,Lananpin Elementary School,86.2,85.2,85.8,85.6,83.66666666666667,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.31
LANES25-137,Lananpin Elementary School,82.4,81.4,81.6,83.0,82.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-014,Lananpin Elementary School,89.531578948,90.2,90.2,90.4,89.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-033,Badipa Elementary School,77.4,76.6,77.0,76.8,77.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-301,Urdaneta I Central School,85.2,84.2,83.8,85.0,84.33333333333333,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.82
NAN25-071,Nancayasan Elementary School,86.4,87.4,84.2,79.2,82.66666666666667,14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UICS25-328,Urdaneta I Central School,88.8,88.0,89.2,88.4,88.66666666666667,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-289,Urdaneta I Central School,85.4,84.6,83.8,85.6,83.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC24-020,Urdaneta City SPED Center,91.2,91.8,91.8,91.6,93.33333333333333,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
BES25-080,Badipa Elementary School,77.4,77.0,77.2,77.2,77.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-309,Urdaneta I Central School,89.6,89.4,88.6,88.6,89.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-218,Urdaneta I Central School,84.18337950200001,87.6,85.0,85.4,83.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS24-044,Urdaneta I Central School,88.8,89.2,87.0,87.6,87.33333333333333,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.03
BES24-001,Badipa Elementary School,83.2,81.4,82.2,83.6,82.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-058,Urdaneta I Central School,88.4,88.0,88.0,88.2,86.66666666666667,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DCBMES25-002,Don Clemente Blanco Memorial Elementary School,85.4,83.8,84.0,84.6,85.33333333333333,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
UICS25-290,Urdaneta I Central School,80.4,80.0,78.6,81.0,80.33333333333333,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-337,Urdaneta I Central School,84.0,84.0,85.6,84.2,84.66666666666667,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-194,Urdaneta I Central School,83.6,83.6,83.0,83.2,81.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-132,Lananpin Elementary School,83.4,83.0,82.8,83.8,84.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
NAN25-057,Nancayasan Elementary School,85.6,82.4,84.2,87.0,78.33333333333333,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
UISC25-081,Urdaneta City SPED Center,91.6,93.0,93.4,92.0,91.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-124,Badipa Elementary School,79.4,78.6,78.4,79.0,77.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-313,Urdaneta I Central School,86.6,85.4,87.2,87.4,87.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-119,Urdaneta City SPED Center,94.4,94.6,94.4,94.8,95.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,72.08
UICS24-042,Urdaneta I Central School,85.8,85.2,85.4,85.4,84.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS25-059,Urdaneta I Central School,89.6,89.6,87.6,87.8,88.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC25-007,Urdaneta City SPED Center,93.4,93.6,93.8,92.4,93.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-034,Badipa Elementary School,85.6,83.6,84.8,85.0,83.33333333333333,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-088,Urdaneta I Central School,89.6,89.4,90.0,90.2,89.33333333333333,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-013,Badipa Elementary School,90.4,89.6,90.8,89.4,91.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-044,Badipa Elementary School,87.2,87.4,86.8,87.0,86.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
BES25-108,Badipa Elementary School,83.4,82.6,83.4,83.4,83.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.54
LANES25-147,Lananpin Elementary School,81.0,80.6,79.4,80.4,80.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
NAN25-015,Nancayasan Elementary School,85.6,85.6,85.2,85.4,86.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.64
UICS25-101,Urdaneta I Central School,80.6,79.8,79.6,80.6,80.66666666666667,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-139,Lananpin Elementary School,84.4,84.4,84.8,84.4,86.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UISC25-109,Urdaneta City SPED Center,84.8,85.6,84.4,85.4,86.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
DAPSMECSE25-012,Don Amadeo Perez Sr. Memorial Elementary School - East,80.2,79.6,79.8,81.4,81.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
NAN25-016,Nancayasan Elementary School,91.2,90.2,89.6,90.2,90.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-133,Lananpin Elementary School,87.2,86.0,85.6,86.6,86.66666666666667,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.7
UICS25-298,Urdaneta I Central School,86.0,85.0,85.4,85.4,82.66666666666667,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DCBMES25-013,Don Clemente Blanco Memorial Elementary School,89.4,88.8,88.4,89.0,90.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
LANES25-128,Lananpin Elementary School,79.6,78.6,79.4,79.8,78.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
DAPSMECSE25-011,Don Amadeo Perez Sr. Memorial Elementary School - East,89.8,88.0,86.8,87.6,88.66666666666667,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.71
UICS25-209,Urdaneta I Central School,84.783379502,84.0,84.6,83.4,82.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-079,Urdaneta I Central School,89.58121827400001,88.994936708,88.121518988,88.636775818,89.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,66.82
LANES24-014,Lananpin Elementary School,86.0,84.6,85.4,85.0,85.0,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
NAN25-056,Nancayasan Elementary School,85.6,82.4,83.8,83.8,86.66666666666667,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,58.64
BES24-026,Badipa Elementary School,83.6,82.0,83.4,84.4,82.66666666666667,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-131,Lananpin Elementary School,78.2,78.2,78.6,78.4,78.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-229,Urdaneta I Central School,85.964597776,88.594936708,87.721518988,89.4,87.33333333333333,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS24-047,Urdaneta I Central School,86.6,85.4,85.2,85.4,84.66666666666667,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UISC25-046,Urdaneta City SPED Center,94.4,94.8,93.6,94.4,94.66666666666667,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-140,Badipa Elementary School,78.4,79.0,77.8,78.0,79.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
UICS25-287,Urdaneta I Central School,87.8,86.4,86.6,87.8,88.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UICS25-082,Urdaneta I Central School,90.4,90.0,89.2,89.4,89.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
DAFSIS25-008,Don Alipio Fernandez Sr. Integrated School,84.6,85.2,84.2,84.0,83.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
UISC25-085,Urdaneta City SPED Center,91.2,91.0,91.4,91.2,91.66666666666667,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-198,Badipa Elementary School,85.2,84.8,84.0,84.6,81.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-023,Badipa Elementary School,85.8,85.6,85.8,86.0,85.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-399,Urdaneta I Central School,82.6,82.2,82.0,82.8,83.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-139,Badipa Elementary School,78.4,77.6,78.0,78.2,78.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-107,Badipa Elementary School,88.0,87.4,88.2,88.2,86.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES25-060,Lananpin Elementary School,84.0,83.2,81.8,81.8,82.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.7
UICS25-378,Urdaneta I Central School,84.4,83.8,83.6,84.4,82.66666666666667,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-119,Badipa Elementary School,79.2,78.4,79.2,79.8,80.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES25-072,Badipa Elementary School,83.8,83.4,83.6,84.6,83.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
DAFSIS25-036,Don Alipio Fernandez Sr. Integrated School,81.0,80.2,81.2,81.0,79.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.08
BES25-213,Badipa Elementary School,80.0,79.0,79.2,80.2,80.33333333333333,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN25-012,Nancayasan Elementary School,91.6,90.4,90.8,90.2,91.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES25-136,Lananpin Elementary School,91.2,91.2,91.2,91.4,90.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-005,Badipa Elementary School,81.6,81.0,80.8,81.2,83.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
LANES25-103,Lananpin Elementary School,82.2,80.8,79.4,79.8,81.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-051,Urdaneta I Central School,89.4,88.8,88.8,89.6,88.33333333333333,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
UISC24-015,Urdaneta City SPED Center,93.6,92.6,93.0,92.6,93.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.93
UICS24-049,Urdaneta I Central School,83.0,82.0,82.0,82.4,83.33333333333333,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
UICS24-039,Urdaneta I Central School,83.0,82.4,82.0,82.8,82.66666666666667,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.03
BES25-089,Badipa Elementary School,77.2,77.2,77.2,77.2,77.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-016,Lananpin Elementary School,82.8,82.2,82.0,82.8,83.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
DCBMES25-020,Don Clemente Blanco Memorial Elementary School,83.4,80.6,81.4,81.2,82.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.59
BES25-156,Badipa Elementary School,88.6,88.8,88.4,88.2,88.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
LANES24-028,Lananpin Elementary School,86.0,85.0,86.0,85.6,86.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UISC25-087,Urdaneta City SPED Center,93.0,93.6,92.0,92.8,93.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
UISC24-029,Urdaneta City SPED Center,90.8,90.2,88.0,90.2,90.66666666666667,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,76.93
BES24-013,Badipa Elementary School,82.0,81.6,80.8,81.6,82.0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-144,Urdaneta I Central School,87.0,84.2,84.0,84.8,85.66666666666667,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
BES25-164,Badipa Elementary School,90.8,90.6,90.8,90.0,91.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.54
NAN25-020,Nancayasan Elementary School,83.4,82.2,81.6,82.4,81.33333333333333,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
LANES24-022,Lananpin Elementary School,83.2,82.4,82.0,82.4,85.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.31
UICS25-016,Urdaneta I Central School,85.2,86.2,85.0,85.0,85.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.82
LANES25-122,Lananpin Elementary School,79.6,78.8,79.0,80.0,78.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
UICS25-380,Urdaneta I Central School,79.8,79.0,80.0,81.4,79.33333333333333,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
NAN25-034,Nancayasan Elementary School,81.4,80.4,81.0,81.4,80.0,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.64
UISC25-049,Urdaneta City SPED Center,93.2,92.6,92.0,92.0,92.33333333333333,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
LANES25-069,Lananpin Elementary School,83.4,82.6,83.6,83.6,83.66666666666667,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
LANES25-053,Lananpin Elementary School,85.6,85.2,85.2,85.6,86.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.7
BES24-043,Badipa Elementary School,90.2,90.4,89.8,90.4,90.66666666666667,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UISC25-041,Urdaneta City SPED Center,92.2,91.4,90.4,91.8,93.0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.08
BES25-032,Badipa Elementary School,85.4,84.6,84.6,84.6,85.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.54
BES24-032,Badipa Elementary School,84.6,84.8,84.6,85.0,81.66666666666667,17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
UICS25-118,Urdaneta I Central School,82.2,80.6,81.4,81.0,79.33333333333333,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.82
BES24-042,Badipa Elementary School,88.8,89.8,88.2,89.8,88.33333333333333,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.7
